,start,end,station
3188,2021-03-08 11:40:51,2021-03-08 11:41:25,9
3189,2021-03-08 11:44:27,2021-03-08 11:44:41,9
3190,2021-03-08 11:58:13,2021-03-08 11:58:17,9
3191,2021-03-08 12:02:14,2021-03-08 12:03:36,9
3192,2021-03-08 12:11:48,2021-03-08 12:12:12,9
3193,2021-03-08 12:13:39,2021-03-08 12:13:56,9
3194,2021-03-08 12:14:45,2021-03-08 12:17:50,9
3195,2021-03-08 12:22:08,2021-03-08 12:22:58,9
3196,2021-03-08 12:25:58,2021-03-08 12:26:16,9
3197,2021-03-08 12:26:30,2021-03-08 12:27:51,9
3198,2021-03-08 12:28:03,2021-03-08 12:29:29,9
3199,2021-03-08 12:29:52,2021-03-08 12:29:55,9
3200,2021-03-08 13:05:18,2021-03-08 13:06:00,9
3201,2021-03-08 13:06:16,2021-03-08 13:10:14,9
3202,2021-03-08 13:43:01,2021-03-08 13:43:09,7
3203,2021-03-08 13:40:26,2021-03-08 13:44:29,9
3204,2021-03-08 14:08:14,2021-03-08 14:08:23,9
3205,2021-03-08 14:11:06,2021-03-08 14:12:13,9
3206,2021-03-08 15:20:39,2021-03-08 15:22:26,9
3207,2021-03-08 15:25:58,2021-03-08 15:27:05,9
3208,2021-03-08 19:07:09,2021-03-08 19:07:16,9
3209,2021-03-08 19:10:50,2021-03-08 19:11:01,9
3210,2021-03-08 19:28:39,2021-03-08 19:28:51,9
3211,2021-03-08 19:36:54,2021-03-08 19:38:02,9
3212,2021-03-08 19:57:57,2021-03-08 20:07:00,9
3213,2021-03-08 20:29:49,2021-03-08 20:34:39,9
3214,2021-03-08 20:40:48,2021-03-08 20:41:21,9
3215,2021-03-08 20:44:10,2021-03-08 20:44:12,9
3216,2021-03-08 20:49:22,2021-03-08 20:49:31,9
3217,2021-03-08 20:59:49,2021-03-08 21:01:19,9
3218,2021-03-08 21:05:54,2021-03-08 21:06:00,9
3219,2021-03-08 21:09:27,2021-03-08 21:10:41,9
3220,2021-03-08 21:35:48,2021-03-08 21:35:55,9
3221,2021-03-08 21:49:07,2021-03-08 21:49:10,9
